t_ms,soma_v_mV
8.991999999993272468e+02,-5.830390723540445208e+01
8.992199999993272286e+02,-5.828297733684324555e+01
8.992399999993272104e+02,-5.826136779099015683e+01
8.992599999993271922e+02,-5.823912815288770162e+01
8.992799999993271740e+02,-5.821630460411296326e+01
8.992999999993271558e+02,-5.819294086231788299e+01
8.993199999993271376e+02,-5.816907669177788875e+01
8.993399999993271194e+02,-5.814474751519109219e+01
8.993599999993271012e+02,-5.811998534433849528e+01
8.993799999993270831e+02,-5.809481973120071530e+01
8.993999999993270649e+02,-5.806927806879072307e+01
8.994199999993270467e+02,-5.804338677615535147e+01
8.994399999993270285e+02,-5.801717160527108064e+01
8.994599999993270103e+02,-5.799065769403218695e+01
8.994799999993269921e+02,-5.796386890269046432e+01
8.994999999993269739e+02,-5.793682725573707160e+01
8.995199999993269557e+02,-5.790955402505840510e+01
8.995399999993269375e+02,-5.788206932065661192e+01
8.995599999993269194e+02,-5.785439188416835776e+01
8.995799999993269012e+02,-5.782653904813800239e+01
8.995999999993268830e+02,-5.779852679622486988e+01
8.996199999993268648e+02,-5.777036990604778310e+01
8.996399999993268466e+02,-5.774208208496813199e+01
8.996599999993268284e+02,-5.771367613739232638e+01
8.996799999993268102e+02,-5.768516409103800413e+01
8.996999999993267920e+02,-5.765655733564773300e+01
8.997199999993267738e+02,-5.762785397124531528e+01
8.997399999993267556e+02,-5.759904691421095180e+01
8.997599999993267375e+02,-5.757013146538798765e+01
8.997799999993267193e+02,-5.754110828681816514e+01
8.997999999993267011e+02,-5.751198171992812291e+01
8.998199999993266829e+02,-5.748275931745645551e+01
8.998399999993266647e+02,-5.745345100701410246e+01
8.998599999993266465e+02,-5.742406806917976780e+01
8.998799999993266283e+02,-5.739462252557920863e+01
8.998999999993266101e+02,-5.736512668361442735e+01
8.999199999993265919e+02,-5.733559282812636582e+01
8.999399999993265737e+02,-5.730603299439599141e+01
8.999599999993265556e+02,-5.727644821910576667e+01
8.999799999993265374e+02,-5.724683298306514700e+01
8.999999999993265192e+02,-5.721718172808596137e+01
9.000199999993265010e+02,-5.718749202685535948e+01
9.000399999993264828e+02,-5.715776517328974649e+01
9.000599999993264646e+02,-5.712800453974361403e+01
9.000799999993264464e+02,-5.709821449142908989e+01
9.000999999993264282e+02,-5.706840016842048868e+01
9.001199999993264100e+02,-5.703856760887254751e+01
9.001399999993263918e+02,-5.700872385762880867e+01
9.001599999993263737e+02,-5.697887683391999758e+01
9.001799999993263555e+02,-5.694903097750775345e+01
9.001999999993263373e+02,-5.691918851374346389e+01
9.002199999993263191e+02,-5.688935118448922879e+01
9.002399999993263009e+02,-5.685952059405921233e+01
9.002599999993262827e+02,-5.682969832754573503e+01
9.002799999993262645e+02,-5.679988631829274937e+01
9.002999999993262463e+02,-5.677008692928806965e+01
9.003199999993262281e+02,-5.674030301583088232e+01
9.003399999993262099e+02,-5.671053788418149111e+01
9.003599999993261918e+02,-5.668079531961509332e+01
9.003799999993261736e+02,-5.665107966364946890e+01
9.003999999993261554e+02,-5.662139476278404970e+01
9.004199999993261372e+02,-5.659174312357669834e+01
9.004399999993261190e+02,-5.656212590579668387e+01
9.004599999993261008e+02,-5.653254352351533640e+01
9.004799999993260826e+02,-5.650299637845987633e+01
9.004999999993260644e+02,-5.647348550125979472e+01
9.005199999993260462e+02,-5.644401290014477723e+01
9.005399999993260280e+02,-5.641458138907749742e+01
9.005599999993260099e+02,-5.638519480271557427e+01
9.005799999993259917e+02,-5.635585793708895608e+01
9.005999999993259735e+02,-5.632657636969619830e+01
9.006199999993259553e+02,-5.629735616408686383e+01
9.006399999993259371e+02,-5.626820394339796394e+01
9.006599999993259189e+02,-5.623912674170286152e+01
9.006799999993259007e+02,-5.621013189030386314e+01
9.006999999993258825e+02,-5.618122694515815141e+01
9.007199999993258643e+02,-5.615241841142886869e+01
9.007399999993258461e+02,-5.612371104860746840e+01
9.007599999993258280e+02,-5.609510813536189033e+01
9.007799999993258098e+02,-5.606661215261658526e+01
9.007999999993257916e+02,-5.603822544245549153e+01
9.008199999993257734e+02,-5.600995072068037928e+01
9.008399999993257552e+02,-5.598179130606592224e+01
9.008599999993257370e+02,-5.595374804497060239e+01
9.008799999993257188e+02,-5.592582141457324951e+01
9.008999999993257006e+02,-5.589801328735239849e+01
9.009199999993256824e+02,-5.587032654306723600e+01
9.009399999993256642e+02,-5.584276471491154581e+01
9.009599999993256461e+02,-5.581533180172378650e+01
9.009799999993256279e+02,-5.578803215619900868e+01
9.009999999993256097e+02,-5.576087041483934570e+01
9.010199999993255915e+02,-5.573385144838285044e+01
9.010399999993255733e+02,-5.570698033254171833e+01
9.010599999993255551e+02,-5.568026219795044085e+01
9.010799999993255369e+02,-5.565370216268946990e+01
9.010999999993255187e+02,-5.562730525048175423e+01
9.011199999993255005e+02,-5.560107633306038366e+01
9.011399999993254823e+02,-5.557502009319738079e+01
9.011599999993254642e+02,-5.554914164172396340e+01
9.011799999993254460e+02,-5.552344541345667750e+01
9.011999999993254278e+02,-5.549793550329357572e+01
9.012199999993254096e+02,-5.547261589712275764e+01
9.012399999993253914e+02,-5.544749013656911529e+01
9.012599999993253732e+02,-5.542256137266171834e+01
9.012799999993253550e+02,-5.539782840222712679e+01
9.012999999993253368e+02,-5.537328543437168094e+01
9.013199999993253186e+02,-5.534892444910225606e+01
9.013399999993253005e+02,-5.532473745367438056e+01
9.013599999993252823e+02,-5.530071707689273097e+01
9.013799999993252641e+02,-5.527685664781489550e+01
9.013999999993252459e+02,-5.525315052202645916e+01
9.014199999993252277e+02,-5.522959419573182061e+01
9.014399999993252095e+02,-5.520618431082392163e+01
9.014599999993251913e+02,-5.518291866748760555e+01
9.014799999993251731e+02,-5.515979590992907333e+01
9.014999999993251549e+02,-5.513681528372420360e+01
9.015199999993251367e+02,-5.511397612228859799e+01
9.015399999993251186e+02,-5.509127749768236271e+01
9.015599999993251004e+02,-5.506871822940268402e+01
9.015799999993250822e+02,-5.504629706446124260e+01
9.015999999993250640e+02,-5.502401291276540718e+01
9.016199999993250458e+02,-5.500186500739182094e+01
9.016399999993250276e+02,-5.497985292845213934e+01
9.016599999993250094e+02,-5.495797120292341020e+01
9.016799999993249912e+02,-5.493621543369368254e+01
9.016999999993249730e+02,-5.491458238996067820e+01
9.017199999993249548e+02,-5.489306988162820744e+01
9.017399999993249367e+02,-5.487167638807591885e+01
9.017599999993249185e+02,-5.485040094064671479e+01
9.017799999993249003e+02,-5.482924300264375006e+01
9.017999999993248821e+02,-5.480820239948445760e+01
9.018199999993248639e+02,-5.478727917390119728e+01
9.018399999993248457e+02,-5.476646011682287707e+01
9.018599999993248275e+02,-5.474559192033229493e+01
9.018799999993248093e+02,-5.472458095566194913e+01
9.018999999993247911e+02,-5.470339019329111352e+01
9.019199999993247729e+02,-5.468201360887854889e+01
9.019399999993247548e+02,-5.466046071522168148e+01
9.019599999993247366e+02,-5.463874868366438164e+01
9.019799999993247184e+02,-5.461689832905336317e+01
9.019999999993247002e+02,-5.459493136477873065e+01
9.020199999993246820e+02,-5.457286881212684193e+01
9.020399999993246638e+02,-5.455073048794276502e+01
9.020599999993246456e+02,-5.452853494110429011e+01
9.020799999993246274e+02,-5.450629953438404129e+01
9.020999999993246092e+02,-5.448404076195160428e+01
9.021199999993245910e+02,-5.446177436979295550e+01
9.021399999993245729e+02,-5.443951526942974795e+01
9.021599999993245547e+02,-5.441727758627030909e+01
9.021799999993245365e+02,-5.439507471088911927e+01
9.021999999993245183e+02,-5.437291933983572534e+01
9.022199999993245001e+02,-5.435082331759928564e+01
9.022399999993244819e+02,-5.432879826869722706e+01
9.022599999993244637e+02,-5.430685397358277555e+01
9.022799999993244455e+02,-5.428499927763319022e+01
9.022999999993244273e+02,-5.426324229026148060e+01
9.023199999993244091e+02,-5.424159045183497341e+01
9.023399999993243910e+02,-5.422005116605324559e+01
9.023599999993243728e+02,-5.419863158543432746e+01
9.023799999993243546e+02,-5.417733735336709344e+01
9.023999999993243364e+02,-5.415617344684473267e+01
9.024199999993243182e+02,-5.413514459473945806e+01
9.024399999993243000e+02,-5.411422334687092217e+01
9.024599999993242818e+02,-5.409337866569364195e+01
9.024799999993242636e+02,-5.407258996485786895e+01
9.024999999993242454e+02,-5.405184779872532630e+01
9.025199999993242272e+02,-5.403115111949500715e+01
9.025399999993242091e+02,-5.401050420519586481e+01
9.025599999993241909e+02,-5.398991461148478521e+01
9.025799999993241727e+02,-5.396938799052188074e+01
9.025999999993241545e+02,-5.394892789775429520e+01
9.026199999993241363e+02,-5.392853988923079811e+01
9.026399999993241181e+02,-5.390823062350943928e+01
9.026599999993240999e+02,-5.388800734259073977e+01
9.026799999993240817e+02,-5.386787817901559094e+01
9.026999999993240635e+02,-5.384785078574969930e+01
9.027199999993240453e+02,-5.382793244842234515e+01
9.027399999993240272e+02,-5.380813009779564027e+01
9.027599999993240090e+02,-5.378845028531793560e+01
9.027799999993239908e+02,-5.376889918474112307e+01
9.027999999993239726e+02,-5.374948252313000552e+01
9.028199999993239544e+02,-5.373020557560825239e+01
9.028399999993239362e+02,-5.371107396328395822e+01
9.028599999993239180e+02,-5.369209202702452188e+01
9.028799999993238998e+02,-5.367326366636369528e+01
9.028999999993238816e+02,-5.365459247185062708e+01
9.029199999993238634e+02,-5.363608182244364997e+01
9.029399999993238453e+02,-5.361773553519926594e+01
9.029599999993238271e+02,-5.359955667920892353e+01
9.029799999993238089e+02,-5.358154835713628472e+01
9.029999999993237907e+02,-5.356371312106854532e+01
9.030199999993237725e+02,-5.354605296395845926e+01
9.030399999993237543e+02,-5.352856940331428603e+01
9.030599999993237361e+02,-5.351126402811339489e+01
9.030799999993237179e+02,-5.349413803783141219e+01
9.030999999993236997e+02,-5.347719222624301239e+01
9.031199999993236815e+02,-5.346042628735212077e+01
9.031399999993236634e+02,-5.344383824026124330e+01
9.031599999993236452e+02,-5.342742437545199152e+01
9.031799999993236270e+02,-5.341117975033177601e+01
9.031999999993236088e+02,-5.339509875358290714e+01
9.032199999993235906e+02,-5.337917536950579489e+01
9.032399999993235724e+02,-5.336340356553630926e+01
9.032599999993235542e+02,-5.334777794988437449e+01
9.032799999993235360e+02,-5.333229343791529686e+01
9.032999999993235178e+02,-5.331694576139499020e+01
9.033199999993234997e+02,-5.330173126889599899e+01
9.033399999993234815e+02,-5.328664692361031996e+01
9.033599999993234633e+02,-5.327169032436310658e+01
9.033799999993234451e+02,-5.325685970057944729e+01
9.033999999993234269e+02,-5.324215373063588430e+01
9.034199999993234087e+02,-5.322757133428420673e+01
9.034399999993233905e+02,-5.321311149685161013e+01
9.034599999993233723e+02,-5.319877310204677912e+01
9.034799999993233541e+02,-5.318455460427944104e+01
9.034999999993233359e+02,-5.317045462717104698e+01
9.035199999993233178e+02,-5.315647090132403463e+01
9.035399999993232996e+02,-5.314260022637260050e+01
9.035599999993232814e+02,-5.312883898249616976e+01
9.035799999993232632e+02,-5.311518335745234509e+01
9.035999999993232450e+02,-5.310162962988397339e+01
9.036199999993232268e+02,-5.308817433858720847e+01
9.036399999993232086e+02,-5.307481438339059565e+01
9.036599999993231904e+02,-5.306154705585992559e+01
9.036799999993231722e+02,-5.304836999964094701e+01
9.036999999993231540e+02,-5.303528083075932642e+01
9.037199999993231359e+02,-5.302227672418241156e+01
9.037399999993231177e+02,-5.300935436694867775e+01
9.037599999993230995e+02,-5.299651023610649503e+01
9.037799999993230813e+02,-5.298373894435832909e+01
9.037999999993230631e+02,-5.297103083480013908e+01
9.038199999993230449e+02,-5.295837788932080770e+01
9.038399999993230267e+02,-5.294577338191405147e+01
9.038599999993230085e+02,-5.293321169947936511e+01
9.038799999993229903e+02,-5.292068790929279487e+01
9.038999999993229721e+02,-5.290819736372105098e+01
9.039199999993229540e+02,-5.289573552922829691e+01
9.039399999993229358e+02,-5.288329802821402126e+01
9.039599999993229176e+02,-5.287088068983088363e+01
9.039799999993228994e+02,-5.285847968727586732e+01
9.039999999993228812e+02,-5.284609141608236627e+01
9.040199999993228630e+02,-5.283371263431759957e+01
9.040399999993228448e+02,-5.282134045303477166e+01
9.040599999993228266e+02,-5.280897238938904081e+01
9.040799999993228084e+02,-5.279660633852564189e+01
9.040999999993227902e+02,-5.278424050836872539e+01
9.041199999993227721e+02,-5.277187743614572213e+01
9.041399999993227539e+02,-5.275951706619176207e+01
9.041599999993227357e+02,-5.274715870778124582e+01
9.041799999993227175e+02,-5.273480183036770796e+01
9.041999999993226993e+02,-5.272244624354233622e+01
9.042199999993226811e+02,-5.271009218812793051e+01
9.042399999993226629e+02,-5.269774020579828999e+01
9.042599999993226447e+02,-5.268539117980946429e+01
9.042799999993226265e+02,-5.267304622319963414e+01
9.042999999993226083e+02,-5.266070653491774323e+01
9.043199999993225902e+02,-5.264837336266098333e+01
9.043399999993225720e+02,-5.263604784032416717e+01
9.043599999993225538e+02,-5.262373075536602585e+01
9.043799999993225356e+02,-5.261142242444211092e+01
9.043999999993225174e+02,-5.259912354761742392e+01
9.044199999993224992e+02,-5.258683890199841926e+01
9.044399999993224810e+02,-5.257456753010136197e+01
9.044599999993224628e+02,-5.256230789120342450e+01
9.044799999993224446e+02,-5.255005837151522030e+01
9.044999999993224264e+02,-5.253781740928626931e+01
9.045199999993224083e+02,-5.252558355622387154e+01
9.045399999993223901e+02,-5.251335543914012760e+01
9.045599999993223719e+02,-5.250113246002843681e+01
9.045799999993223537e+02,-5.248891365856918156e+01
9.045999999993223355e+02,-5.247669809262941243e+01
9.046199999993223173e+02,-5.246448501004522313e+01
9.046399999993222991e+02,-5.245227391388483085e+01
9.046599999993222809e+02,-5.244006459954295707e+01
9.046799999993222627e+02,-5.242785717295702597e+01
9.046999999993222445e+02,-5.241565211521320578e+01
9.047199999993222264e+02,-5.240344402734126561e+01
9.047399999993222082e+02,-5.239122324208651094e+01
9.047599999993221900e+02,-5.237897938854882796e+01
9.047799999993221718e+02,-5.236670357444707946e+01
9.047999999993221536e+02,-5.235438914445879988e+01
9.048199999993221354e+02,-5.234203171238769414e+01
9.048399999993221172e+02,-5.232962887460029577e+01
9.048599999993220990e+02,-5.231717983482391077e+01
9.048799999993220808e+02,-5.230468505133028856e+01
9.048999999993220626e+02,-5.229214594150912632e+01
9.049199999993220445e+02,-5.227956163018508562e+01
9.049399999993220263e+02,-5.226692781747157568e+01
9.049599999993220081e+02,-5.225423702377508306e+01
9.049799999993219899e+02,-5.224147998808822990e+01
9.049999999993219717e+02,-5.222864740038850329e+01
9.050199999993219535e+02,-5.221573125179028096e+01
9.050399999993219353e+02,-5.220272631507793903e+01
9.050599999993219171e+02,-5.218962917567382220e+01
9.050799999993218989e+02,-5.217643850101138270e+01
9.050999999993218808e+02,-5.216315458286796058e+01
9.051199999993218626e+02,-5.214977853172117506e+01
9.051399999993218444e+02,-5.213631195817642094e+01
9.051599999993218262e+02,-5.212275684491722672e+01
9.051799999993218080e+02,-5.210911559972596763e+01
9.051999999993217898e+02,-5.209539111178978033e+01
9.052199999993217716e+02,-5.208158511794724888e+01
9.052399999993217534e+02,-5.206769752740699175e+01
9.052599999993217352e+02,-5.205372627912326067e+01
9.052799999993217170e+02,-5.203966782087136522e+01
9.052999999993216989e+02,-5.202551796055419686e+01
9.053199999993216807e+02,-5.201127282036006250e+01
9.053399999993216625e+02,-5.199692901129022715e+01
9.053599999993216443e+02,-5.198248155232423784e+01
9.053799999993216261e+02,-5.196791879892576560e+01
9.053999999993216079e+02,-5.195323147487119542e+01
9.054199999993215897e+02,-5.193841239327825576e+01
9.054399999993215715e+02,-5.192345630138784429e+01
9.054599999993215533e+02,-5.190835852921549787e+01
9.054799999993215351e+02,-5.189311435168825426e+01
9.054999999993215170e+02,-5.187772019269981172e+01
9.055199999993214988e+02,-5.186216989260737620e+01
9.055399999993214806e+02,-5.184645615676355845e+01
9.055599999993214624e+02,-5.183057228852135268e+01
9.055799999993214442e+02,-5.181451346645231837e+01
9.055999999993214260e+02,-5.179827712909828108e+01
9.056199999993214078e+02,-5.178186300505683448e+01
9.056399999993213896e+02,-5.176527293595848533e+01
9.056599999993213714e+02,-5.174851048368975626e+01
